gen	nevals	avg        	stddev    	min       	max      
58 	55    	0.701315   	0.349721  	0         	1.00085  
59 	52    	0.687151   	0.37042   	0         	1.00746  
60 	59    	0.686533   	0.424637  	-1        	1.00056  
61 	56    	0.797192   	0.318604  	0         	1.00288  
62 	58    	0.788443   	0.302225  	0         	1.01065  
63 	55    	0.727065   	0.356799  	0         	1.02479  
64 	59    	0.835598   	0.318801  	0         	1.05421  
65 	55    	0.875483   	0.27981   	0         	1.05421  
66 	57    	0.779433   	0.330733  	0.00237907	1.07136  
67 	54    	0.821141   	0.389343  	-1        	1.07136  
68 	54    	0.907201   	0.300999  	0         	1.07136  
69 	57    	0.887299   	0.376001  	-1        	1.10195  
70 	56    	0.898897   	0.305388  	0         	1.10195  
71 	56    	0.85802    	0.366685  	0         	1.10195  
72 	56    	0.914504   	0.316648  	0         	1.10227  
73 	59    	0.880272   	0.379733  	0         	1.14516  
74 	55    	0.901674   	0.369313  	0         	1.14516  
75 	54    	0.847691   	0.420342  	0         	1.1596   
76 	55    	0.946567   	0.320577  	0         	1.1596   
77 	57    	0.88706    	0.386668  	0         	1.19674  
78 	54    	0.98976    	0.352564  	0         	1.19846  
79 	53    	1.015      	0.290257  	0         	1.19846  
80 	54    	1.01345    	0.303917  	0         	1.22621  
81 	54    	1.02219    	0.330102  	0.00643911	1.22747  
82 	53    	1.02492    	0.31826   	0.0892976 	1.22747  
83 	55    	1.01828    	0.501393  	-1        	1.22747  
84 	55    	0.979511   	0.396076  	0         	1.22747  
85 	59    	0.996557   	0.389339  	0         	1.22754  
86 	57    	0.931202   	0.422071  	0         	1.24111  
87 	58    	1.05673    	0.338412  	0.0340492 	1.23941  
88 	57    	0.955248   	0.456543  	0         	1.23947  
89 	54    	0.843645   	0.542623  	-1        	1.27247  
90 	54    	1.10039    	0.311538  	0.193015  	1.28054  
91 	53    	0.961057   	0.512005  	-1        	1.28054  
92 	58    	1.0724     	0.383226  	0         	1.30381  
93 	57    	1.08396    	0.387543  	0         	1.30381  
94 	55    	1.1304     	0.341983  	0.00112099	1.30578  
95 	57    	0.993975   	0.456124  	0         	1.3303   
96 	56    	1.10262    	0.377827  	0         	1.3303   
97 	52    	1.09375    	0.393378  	0         	1.3303   
98 	56    	1.13011    	0.441535  	-1        	1.3499   
99 	58    	1.15345    	0.322127  	0.457212  	1.37304  
100	55    	1.16533    	0.388782  	0         	1.37896  
101	55    	1.15284    	0.385626  	0         	1.39643  
102	55    	1.22559    	0.315854  	0.00869747	1.39643  
103	55    	0.974705   	0.545702  	0         	1.39643  
104	53    	1.06835    	0.529843  	-1        	1.39643  
105	56    	1.0987     	0.500102  	-1        	1.40992  
106	56    	1.09712    	0.515796  	-1        	1.4238   
107	56    	1.04913    	0.46277   	0         	1.42409  
108	54    	1.10018    	0.448581  	0.00918489	1.42409  
109	55    	1.0753     	0.50115   	0         	1.42409  
110	56    	1.09764    	0.449951  	0         	1.4368   
111	57    	1.27479    	0.324408  	0         	1.4368   
112	55    	1.12796    	0.493853  	0         	1.4425   
113	54    	1.08187    	0.519216  	0         	1.4425   
114	56    	0.915178   	0.591545  	-1        	1.44544  
115	55    	0.966498   	0.526524  	0         	1.44544  
116	57    	0.963962   	0.535394  	0         	1.4555   
117	57    	1.12803    	0.572285  	-1        	1.45554  
118	56    	1.03074    	0.685594  	-1        	1.45554  
119	55    	1.10805    	0.621458  	-1        	1.45553  
120	52    	1.23941    	0.433484  	0         	1.45554  
121	50    	1.19234    	0.445215  	0         	1.45577  
122	55    	1.14018    	0.451005  	0.0374467 	1.46252  
123	59    	1.13427    	0.457421  	0         	1.4704   
124	55    	1.244      	0.416029  	0         	1.47505  
125	55    	1.18352    	0.456306  	0         	1.47505  
126	55    	1.16469    	0.512202  	0         	1.47505  
127	54    	1.13882    	0.489099  	0         	1.49637  
128	58    	1.19475    	0.487951  	0         	1.49637  
129	57    	1.30378    	0.381118  	0         	1.49642  
130	53    	1.26226    	0.396435  	0.0335217 	1.50872  
