gen	nevals	avg       	stddev    	min      	max      
46 	53    	0.369604  	0.163705  	0.0305986	0.52205  
47 	56    	0.36268   	0.165743  	0        	0.551978 
48 	56    	0.397879  	0.156337  	0.0196475	0.551978 
49 	57    	0.365692  	0.183154  	0.0148361	0.552497 
50 	54    	0.3871    	0.175251  	0.0199513	0.600538 
51 	56    	0.372807  	0.194782  	0        	0.600538 
52 	55    	0.427122  	0.169797  	0.0344877	0.600538 
53 	57    	0.412485  	0.188987  	0.0178358	0.629526 
54 	55    	0.451788  	0.168111  	0.0361492	0.701928 
55 	54    	0.436478  	0.188967  	0.0571279	0.701928 
56 	56    	0.507212  	0.142757  	0.0386589	0.701928 
57 	52    	0.497493  	0.158811  	0.174103 	0.701928 
58 	58    	0.49728   	0.260917  	-1       	0.752977 
59 	51    	0.575739  	0.199598  	0        	0.752977 
60 	58    	0.542922  	0.218872  	0.0694429	0.751863 
61 	50    	0.626041  	0.164585  	0.0548609	0.761657 
62 	53    	0.54379   	0.223221  	0.0548688	0.761657 
63 	56    	0.607523  	0.192019  	0.0866082	0.810352 
64 	56    	0.567115  	0.233244  	0        	0.810352 
65 	57    	0.658811  	0.191816  	0        	0.810352 
66 	54    	0.666428  	0.1945    	0        	0.8234   
67 	58    	0.664567  	0.218551  	0.132917 	0.8234   
68 	57    	0.649481  	0.235354  	0.0662238	0.8234   
69 	54    	0.664381  	0.22268   	0.108614 	0.8234   
70 	55    	0.670698  	0.231879  	0.0781662	0.841508 
71 	54    	0.630532  	0.253614  	0.110561 	0.893866 
72 	56    	0.72915   	0.187683  	0.239259 	0.893866 
73 	57    	0.667468  	0.247107  	0.0817801	0.893866 
74 	55    	0.674928  	0.267344  	0.0759355	0.893866 
75 	57    	0.668931  	0.285878  	0        	0.909655 
76 	54    	0.755763  	0.251898  	0.0725704	0.915492 
77 	54    	0.795201  	0.218065  	0.0653015	0.915492 
78 	57    	0.777491  	0.237975  	0.0835746	0.915492 
79 	55    	0.815024  	0.228871  	0.16162  	0.915492 
80 	58    	0.870196  	0.144983  	0.324699 	0.915492 
81 	53    	0.889494  	0.0983761 	0.479474 	0.937595 
82 	55    	0.892446  	0.112264  	0.174817 	0.937595 
83 	55    	0.873814  	0.155982  	0.16162  	0.937595 
84 	53    	0.903232  	0.100932  	0.188409 	0.937595 
85 	52    	0.892938  	0.144294  	0.212763 	0.937595 
86 	50    	0.923422  	0.0763241 	0.507692 	0.937595 
87 	56    	0.884508  	0.172469  	0.170096 	0.952917 
88 	58    	0.875541  	0.188939  	0.063208 	0.964167 
89 	58    	0.853846  	0.214862  	0.170641 	0.964167 
90 	54    	0.878793  	0.188973  	0.166817 	0.964167 
91 	55    	0.942327  	0.0855723 	0.470669 	0.970639 
92 	55    	0.88308   	0.209252  	0        	0.97065  
93 	54    	0.919926  	0.144403  	0.342821 	0.976424 
94 	57    	0.92898   	0.139306  	0.205517 	0.976424 
95 	54    	0.946093  	0.128366  	0.20663  	0.992963 
96 	57    	0.926253  	0.146533  	0.378238 	0.992963 
97 	54    	0.943815  	0.141487  	0.20663  	1.00891  
98 	55    	0.907298  	0.215828  	0.0716796	1.03203  
99 	54    	0.929717  	0.221218  	0.154496 	1.03203  
100	57    	0.992375  	0.124577  	0.210362 	1.03203  
101	58    	0.966192  	0.201917  	0.185564 	1.04355  
102	55    	0.97099   	0.178872  	0.288347 	1.04355  
103	53    	1.01566   	0.0889455 	0.502692 	1.04802  
104	56    	1.02201   	0.1011    	0.414002 	1.04802  
105	53    	0.987376  	0.175384  	0.209485 	1.05915  
106	53    	1.02739   	0.102467  	0.398821 	1.05915  
107	54    	1.03343   	0.127102  	0.248123 	1.05915  
108	49    	1.04115   	0.103013  	0.275915 	1.05915  
109	59    	1.00869   	0.184287  	0.239969 	1.05915  
110	48    	1.05324   	0.0318647 	0.881641 	1.05915  
111	55    	1.00658   	0.161256  	0.368414 	1.05915  
112	55    	1.0233    	0.14253   	0.171875 	1.05915  
113	56    	1.00609   	0.170443  	0.248123 	1.06448  
114	55    	0.958298  	0.230027  	0.202615 	1.06976  
115	57    	1.02919   	0.123067  	0.430028 	1.07552  
116	57    	0.992869  	0.193925  	0.122214 	1.07552  
117	58    	1.0011    	0.199743  	0.146837 	1.07552  
118	53    	1.05135   	0.0910065 	0.580966 	1.07611  
119	56    	0.979128  	0.218459  	0.141767 	1.07925  
120	56    	1.0327    	0.187057  	0.121432 	1.07925  
121	54    	1.01383   	0.185977  	0.395493 	1.08369  
122	55    	1.00454   	0.200409  	0.121432 	1.08369  
123	53    	1.03413   	0.191322  	0.0758222	1.08664  
124	53    	1.04102   	0.161379  	0.193244 	1.08664  
125	53    	1.02915   	0.192928  	0.157447 	1.08664  
126	56    	1.0315    	0.178896  	0.188535 	1.10381  
127	56    	1.06507   	0.0909745 	0.53835  	1.10381  
128	56    	1.03887   	0.179297  	0.325603 	1.10381  
129	54    	1.0421    	0.196916  	0.12212  	1.10381  
130	54    	1.07473   	0.135399  	0.191926 	1.10879  
