gen	nevals	avg        	stddev    	min      	max      
56 	59    	0.673549   	0.112914  	0.151854 	0.721304 
57 	53    	0.703792   	0.0614576 	0.297928 	0.721304 
58 	55    	0.711236   	0.0341617 	0.564487 	0.729124 
59 	55    	0.716778   	0.0265761 	0.527499 	0.721304 
60 	55    	0.696016   	0.0868133 	0.286265 	0.721304 
61 	59    	0.655172   	0.15287   	0.125063 	0.721304 
62 	58    	0.662868   	0.118938  	0.119041 	0.721304 
63 	58    	0.646789   	0.162466  	0.119041 	0.766697 
64 	54    	0.688421   	0.0905527 	0.324599 	0.766697 
65 	52    	0.704853   	0.0940792 	0.208943 	0.766697 
66 	57    	0.719418   	0.122371  	0.0743503	0.766698 
67 	56    	0.744615   	0.0824334 	0.325401 	0.766698 
68 	54    	0.737389   	0.086529  	0.330361 	0.781246 
69 	54    	0.747397   	0.0665394 	0.451057 	0.781246 
70 	56    	0.749578   	0.0938211 	0.201706 	0.781246 
71 	52    	0.726404   	0.141361  	0.148323 	0.791911 
72 	53    	0.760444   	0.0778883 	0.426863 	0.791911 
73 	56    	0.762904   	0.0735825 	0.3222   	0.791911 
74 	52    	0.769479   	0.0853849 	0.23516  	0.791978 
75 	54    	0.755133   	0.120275  	0.231664 	0.791978 
76 	56    	0.753293   	0.115408  	0.240867 	0.830401 
77 	57    	0.78795    	0.05591   	0.367134 	0.830401 
78 	55    	0.807509   	0.0338476 	0.591708 	0.845605 
79 	58    	0.759416   	0.137906  	0.147844 	0.845605 
80 	57    	0.776321   	0.160261  	0.165598 	0.845605 
81 	56    	0.80012    	0.102696  	0.355739 	0.845929 
82 	55    	0.833429   	0.0672476 	0.419617 	0.850486 
83 	56    	0.817433   	0.0932475 	0.379545 	0.850486 
84 	52    	0.826212   	0.10998   	0.158799 	0.855656 
85 	59    	0.810321   	0.126264  	0.171032 	0.867779 
86 	57    	0.808547   	0.128715  	0.257997 	0.867779 
87 	52    	0.776976   	0.172575  	0.0466943	0.867779 
88 	55    	0.812949   	0.134317  	0.158782 	0.867779 
89 	52    	0.807806   	0.155577  	0.174212 	0.867779 
90 	56    	0.781501   	0.192525  	0.129937 	0.882735 
91 	57    	0.825315   	0.125473  	0.338682 	0.882735 
92 	55    	0.8659     	0.0848326 	0.216662 	0.882735 
93 	52    	0.839056   	0.130794  	0.181167 	0.882735 
94 	56    	0.827736   	0.168313  	0.185759 	0.882735 
95 	52    	0.868431   	0.0894145 	0.194758 	0.882735 
96 	56    	0.842399   	0.125981  	0.19577  	0.887312 
97 	60    	0.866197   	0.0936547 	0.185759 	0.887312 
98 	58    	0.846927   	0.114502  	0.236487 	0.887312 
99 	56    	0.850755   	0.111603  	0.28946  	0.891501 
100	57    	0.848644   	0.119812  	0.219629 	0.891501 
101	51    	0.845227   	0.114524  	0.439691 	0.891501 
102	55    	0.835135   	0.161316  	0.177698 	0.891501 
103	54    	0.853271   	0.117579  	0.158857 	0.914724 
104	52    	0.869876   	0.0743295 	0.495745 	0.914724 
105	59    	0.816013   	0.175649  	0.158857 	0.917196 
106	59    	0.867877   	0.0897185 	0.521666 	0.917196 
107	54    	0.852218   	0.163948  	0.255919 	0.917196 
108	53    	0.870854   	0.134531  	0.345899 	0.94591  
109	57    	0.877793   	0.134852  	0.340958 	0.94591  
110	54    	0.884846   	0.152687  	0.333062 	0.94591  
111	52    	0.854949   	0.220099  	0.125166 	0.94591  
112	55    	0.915436   	0.11384   	0.342974 	0.94591  
113	53    	0.914368   	0.138048  	0.23312  	0.949988 
114	57    	0.883138   	0.164521  	0.357981 	0.949988 
115	57    	0.896977   	0.155921  	0.125166 	0.984146 
116	59    	0.862358   	0.199655  	0.326129 	0.949988 
117	55    	0.919936   	0.136837  	0.12576  	0.949988 
118	56    	0.882036   	0.174792  	0.231105 	0.949988 
119	53    	0.903243   	0.145107  	0.350366 	0.949988 
120	52    	0.897387   	0.153257  	0.301171 	0.984146 
121	54    	0.903003   	0.158296  	0.326129 	0.984146 
122	58    	0.900606   	0.188479  	0.287185 	0.984146 
123	54    	0.941351   	0.143991  	0.314935 	0.9844   
124	53    	0.956182   	0.122971  	0.343422 	0.9844   
125	52    	0.967084   	0.0816884 	0.43101  	0.988746 
126	59    	0.9187     	0.198303  	0.122669 	0.988746 
127	57    	0.921497   	0.185768  	0.249919 	0.988746 
128	57    	0.930432   	0.171944  	0.340768 	0.993027 
129	53    	0.95866    	0.124637  	0.272539 	0.993027 
130	54    	0.904751   	0.209228  	0.291852 	0.993027 
