gen	nevals	avg        	stddev    	min       	max      
49 	57    	0.615337   	0.310341  	0         	0.880477 
50 	57    	0.727619   	0.223389  	0.0256557 	0.880477 
51 	55    	0.698654   	0.269899  	0         	0.880679 
52 	54    	0.673867   	0.302307  	0         	0.911909 
53 	56    	0.730795   	0.31295   	-1        	0.911909 
54 	59    	0.729461   	0.335451  	-1        	0.924336 
55 	57    	0.724932   	0.339638  	-1        	0.925079 
56 	53    	0.784923   	0.311494  	-1        	0.926591 
57 	54    	0.788907   	0.211849  	0.214552  	0.956003 
58 	57    	0.749398   	0.280937  	0         	0.956003 
59 	57    	0.678319   	0.339824  	0         	0.956003 
60 	54    	0.743744   	0.364933  	-1        	0.98652  
61 	54    	0.69281    	0.334719  	0         	0.98652  
62 	55    	0.755233   	0.306829  	0         	0.98652  
63 	54    	0.717127   	0.342859  	0         	1.00125  
64 	57    	0.729415   	0.34555   	0         	1.00125  
65 	57    	0.825447   	0.271438  	0.0011192 	1.03395  
66 	57    	0.780682   	0.309105  	0.01733   	1.03989  
67 	55    	0.792294   	0.281407  	0.13442   	1.03989  
68 	57    	0.744389   	0.338924  	0         	1.04134  
69 	56    	0.91807    	0.237131  	0.0877432 	1.10979  
70 	51    	0.840351   	0.332587  	0.00250367	1.10979  
71 	57    	0.800333   	0.341427  	0         	1.10979  
72 	58    	0.762228   	0.386161  	0         	1.10979  
73 	56    	0.892868   	0.313301  	0.1567    	1.12239  
74 	53    	0.869882   	0.361434  	0.0346582 	1.12239  
75 	58    	0.980849   	0.285586  	0.0402469 	1.12319  
76 	52    	0.741229   	0.469055  	-1        	1.15217  
77 	54    	0.797479   	0.447776  	-1        	1.15217  
78 	51    	0.88986    	0.36735   	0         	1.15217  
79 	57    	0.868946   	0.36294   	0         	1.15217  
80 	56    	0.862243   	0.401928  	0         	1.16286  
81 	56    	0.901832   	0.43437   	-1        	1.19511  
82 	57    	0.872663   	0.37072   	0.0999527 	1.19511  
83 	55    	0.888597   	0.418852  	0         	1.19511  
84 	57    	0.965268   	0.365378  	0         	1.20871  
85 	56    	0.97035    	0.381945  	0         	1.22087  
86 	53    	1.04691    	0.304663  	0         	1.22087  
87 	60    	0.740229   	0.449974  	0         	1.22564  
88 	54    	1.06732    	0.289885  	0.0580612 	1.26452  
89 	52    	0.983301   	0.397471  	0.0369918 	1.26452  
90 	58    	0.944984   	0.430278  	0         	1.27289  
91 	56    	0.984013   	0.408836  	0.020942  	1.27289  
92 	53    	1.06905    	0.347411  	0.0776103 	1.27429  
93 	57    	1.12644    	0.275454  	0.344222  	1.27547  
94 	55    	0.971066   	0.430656  	0         	1.27547  
95 	56    	1.00264    	0.397834  	0.0900809 	1.28681  
96 	54    	1.02504    	0.390078  	0.0515304 	1.28681  
97 	58    	0.956833   	0.409889  	0.0382728 	1.28681  
98 	55    	0.907903   	0.454708  	0.0695235 	1.28681  
99 	54    	0.927383   	0.509245  	-1        	1.28681  
100	58    	0.934286   	0.448246  	0         	1.31523  
101	57    	0.906873   	0.53294   	-1        	1.31379  
102	57    	0.967302   	0.504974  	-1        	1.32625  
103	58    	0.988139   	0.449026  	0         	1.31798  
104	58    	1.08367    	0.379528  	0         	1.31798  
105	50    	1.08904    	0.411786  	0         	1.31798  
106	55    	0.983774   	0.451469  	0         	1.32122  
107	56    	0.942539   	0.510345  	-1        	1.32122  
108	55    	1.01136    	0.398     	0         	1.34088  
109	56    	1.01277    	0.405408  	0.157834  	1.34088  
110	57    	0.915493   	0.453293  	0.0761003 	1.34992  
111	54    	0.966921   	0.447518  	0         	1.34992  
112	58    	0.968463   	0.439233  	0         	1.34992  
113	54    	1.0435     	0.411397  	0.0311317 	1.34992  
114	54    	1.00674    	0.483747  	0         	1.35184  
115	56    	0.964746   	0.45643   	0         	1.35184  
116	52    	1.03975    	0.427839  	0         	1.35184  
117	56    	1.11005    	0.387753  	0.0796956 	1.358    
118	58    	1.16706    	0.344791  	0.356678  	1.35825  
119	54    	1.06161    	0.447403  	0         	1.36007  
120	59    	0.893946   	0.544069  	-1        	1.36225  
121	54    	1.13108    	0.388853  	0.0659366 	1.36225  
122	53    	1.14922    	0.402968  	0.0813609 	1.36225  
123	51    	1.00571    	0.484001  	0         	1.37034  
124	56    	1.00456    	0.501021  	-1        	1.37034  
125	49    	1.09835    	0.390178  	0.207665  	1.37034  
126	56    	1.18642    	0.360391  	0.0710609 	1.37909  
127	53    	1.09841    	0.436129  	0.0173355 	1.37036  
128	56    	1.0376     	0.469113  	0         	1.3713   
129	56    	1.05111    	0.459742  	0.0335201 	1.38978  
130	58    	1.02409    	0.45315   	0         	1.38978  
