gen	nevals	avg        	stddev  	min	max      
47 	56    	-0.00443865	0.685035	-1 	0.747869 
48 	55    	0.139376   	0.633883	-1 	0.751059 
49 	54    	-0.00657435	0.660339	-1 	0.751059 
50 	54    	-0.0348554 	0.690692	-1 	0.802157 
51 	59    	0.0600976  	0.669434	-1 	0.783724 
52 	56    	0.00347297 	0.622488	-1 	0.783724 
53 	55    	0.0692267  	0.627626	-1 	0.773751 
54 	56    	0.0221811  	0.676081	-1 	0.773751 
55 	58    	-0.137976  	0.713634	-1 	0.780403 
56 	56    	0.0813587  	0.626918	-1 	0.780403 
57 	57    	0.0218047  	0.709849	-1 	0.801526 
58 	56    	0.0218066  	0.713389	-1 	0.802372 
59 	54    	-0.0285475 	0.708158	-1 	0.818274 
60 	57    	0.032689   	0.709116	-1 	0.802372 
61 	57    	-0.0591254 	0.700239	-1 	0.802249 
62 	55    	-0.0964841 	0.72469 	-1 	0.793226 
63 	55    	-0.145417  	0.710011	-1 	0.785679 
64 	57    	-0.106468  	0.645721	-1 	0.785679 
65 	54    	0.0595986  	0.63852 	-1 	0.785679 
66 	52    	-0.0711736 	0.666816	-1 	0.785679 
67 	55    	0.0368155  	0.669383	-1 	0.785679 
68 	55    	0.195057   	0.615117	-1 	0.80693  
69 	56    	-0.109658  	0.774227	-1 	0.806835 
70 	53    	-0.0111053 	0.681646	-1 	0.806835 
71 	55    	0.142074   	0.589944	-1 	0.808939 
72 	54    	-0.0036322 	0.716127	-1 	0.817215 
73 	57    	-0.0429272 	0.738526	-1 	0.883672 
74 	56    	0.00542977 	0.701836	-1 	0.857531 
75 	56    	-0.0128925 	0.752232	-1 	0.857531 
76 	55    	0.0390939  	0.74497 	-1 	0.88497  
77 	53    	-0.0446111 	0.761515	-1 	0.857531 
78 	54    	-0.0383838 	0.767625	-1 	0.85922  
79 	56    	-0.0229648 	0.702416	-1 	0.888556 
80 	54    	0.020115   	0.72967 	-1 	0.896842 
81 	56    	0.0928507  	0.677775	-1 	0.854299 
82 	56    	0.0687076  	0.696005	-1 	0.888556 
83 	56    	0.0625933  	0.617379	-1 	0.888556 
84 	53    	0.0647452  	0.671254	-1 	0.888556 
85 	54    	0.0838075  	0.631954	-1 	0.841814 
86 	55    	0.204207   	0.65048 	-1 	0.8651   
87 	57    	0.143141   	0.649635	-1 	0.915703 
88 	54    	-0.0252046 	0.775633	-1 	0.915703 
89 	57    	0.110038   	0.671848	-1 	0.915703 
90 	56    	0.203026   	0.549973	-1 	0.873836 
91 	51    	0.131472   	0.639951	-1 	0.822647 
92 	54    	0.295753   	0.549114	-1 	0.833338 
93 	56    	0.280629   	0.544381	-1 	0.828441 
94 	56    	0.308625   	0.478952	-1 	0.917091 
95 	59    	0.279291   	0.532065	-1 	0.918651 
96 	56    	0.0802544  	0.673334	-1 	0.944774 
97 	54    	0.298362   	0.552467	-1 	0.924806 
98 	54    	0.303914   	0.586422	-1 	0.929409 
99 	53    	0.32341    	0.5452  	-1 	0.976615 
100	56    	0.167085   	0.64376 	-1 	0.902277 
101	55    	0.295245   	0.495965	-1 	0.898187 
102	56    	0.315034   	0.466397	-1 	0.93301  
103	59    	0.283572   	0.54642 	-1 	0.954386 
104	59    	0.29238    	0.536256	-1 	0.978639 
105	53    	0.175306   	0.574848	-1 	0.979863 
106	56    	0.232433   	0.539964	-1 	0.982358 
107	54    	0.35251    	0.409216	-1 	1.00935  
108	57    	0.292151   	0.569915	-1 	1.00935  
109	57    	0.188116   	0.587258	-1 	0.947687 
110	54    	0.320871   	0.519623	-1 	0.989565 
111	51    	0.311197   	0.58395 	-1 	0.93842  
112	56    	0.256864   	0.549867	-1 	0.93842  
113	51    	0.393437   	0.471404	-1 	0.944385 
114	54    	0.328081   	0.621132	-1 	1.01376  
115	58    	0.246934   	0.649205	-1 	1.01376  
116	59    	0.313799   	0.582928	-1 	1.00363  
117	53    	0.255136   	0.593792	-1 	0.968482 
118	59    	0.364344   	0.573185	-1 	0.97413  
119	59    	0.228778   	0.602567	-1 	1.01376  
120	55    	0.387889   	0.485596	-1 	1.04637  
121	57    	0.354612   	0.569547	-1 	1.05343  
122	57    	0.313676   	0.613335	-1 	1.05343  
123	55    	0.309601   	0.628091	-1 	1.06379  
124	53    	0.364706   	0.536836	-1 	1.06379  
125	58    	0.264784   	0.614102	-1 	1.05343  
126	56    	0.265705   	0.680839	-1 	1.04637  
127	54    	0.318651   	0.608102	-1 	1.04637  
128	57    	0.226042   	0.623985	-1 	1.09066  
129	52    	0.365454   	0.536734	-1 	1.09066  
130	53    	0.243761   	0.660734	-1 	1.09066  
