gen	nevals	avg        	stddev  	min	max      
87 	52    	0.345415   	0.527142	-1 	1.09004  
88 	56    	0.22459    	0.601676	-1 	1.08062  
89 	53    	0.34978    	0.645968	-1 	1.08062  
90 	55    	0.190046   	0.681851	-1 	1.08062  
91 	56    	0.361297   	0.573334	-1 	1.08062  
92 	56    	0.370395   	0.577264	-1 	1.08062  
93 	58    	0.288258   	0.62472 	-1 	1.08063  
94 	55    	0.313295   	0.607818	-1 	1.09664  
95 	56    	0.404887   	0.701401	-1 	1.10436  
96 	55    	0.149402   	0.754814	-1 	1.07923  
97 	56    	0.282673   	0.60588 	-1 	1.08038  
98 	52    	0.50373    	0.53071 	-1 	1.078    
99 	57    	0.194808   	0.674402	-1 	1.09045  
100	55    	0.335944   	0.660283	-1 	1.11257  
101	58    	0.219028   	0.65616 	-1 	1.11257  
102	57    	0.27098    	0.560278	-1 	1.11257  
103	54    	0.447448   	0.624404	-1 	1.0803   
104	57    	0.309331   	0.656754	-1 	1.08279  
105	56    	0.247759   	0.701742	-1 	1.15897  
106	49    	0.456796   	0.668968	-1 	1.15897  
107	55    	0.312855   	0.635561	-1 	1.17102  
108	58    	0.233146   	0.745504	-1 	1.17126  
109	55    	0.302286   	0.595047	-1 	1.17126  
110	56    	0.34823    	0.628829	-1 	1.17126  
111	51    	0.417276   	0.653897	-1 	1.17126  
112	53    	0.383774   	0.663341	-1 	1.15897  
113	50    	0.410602   	0.626113	-1 	1.1291   
114	53    	0.213044   	0.697994	-1 	1.1291   
115	56    	0.304058   	0.692289	-1 	1.12917  
116	57    	0.266329   	0.671633	-1 	1.1291   
117	57    	0.202909   	0.742446	-1 	1.21772  
118	56    	0.401214   	0.58994 	-1 	1.15403  
119	53    	0.311017   	0.650978	-1 	1.14457  
120	55    	0.269831   	0.60219 	-1 	1.14457  
121	52    	0.442087   	0.59377 	-1 	1.11387  
122	56    	0.244495   	0.663215	-1 	1.0854   
123	54    	0.339197   	0.647843	-1 	1.09976  
124	58    	0.221749   	0.568551	-1 	1.07639  
125	56    	0.347248   	0.546025	-1 	1.13644  
126	56    	0.365034   	0.668666	-1 	1.13644  
127	53    	0.356922   	0.54725 	-1 	1.13644  
128	54    	0.330558   	0.664493	-1 	1.13478  
129	55    	0.362589   	0.712363	-1 	1.13942  
130	56    	0.397556   	0.601197	-1 	1.13942  
