gen	nevals	avg        	stddev  	min	max      
76 	53    	0.0667606  	0.741549	-1 	0.92617  
77 	57    	0.0554081  	0.753968	-1 	0.964802 
78 	53    	0.11917    	0.779228	-1 	0.99844  
79 	55    	0.295581   	0.71494 	-1 	1.0143   
80 	59    	0.0365309  	0.842651	-1 	0.953067 
81 	55    	0.0193906  	0.790252	-1 	0.953067 
82 	54    	0.196621   	0.738246	-1 	0.956002 
83 	57    	0.0692     	0.793909	-1 	0.968821 
84 	51    	0.182599   	0.742723	-1 	0.968821 
85 	56    	0.209986   	0.724887	-1 	0.966762 
86 	56    	0.234237   	0.739484	-1 	0.987117 
87 	57    	0.123826   	0.759344	-1 	0.971376 
88 	53    	0.117315   	0.755714	-1 	0.971376 
89 	54    	0.181705   	0.738752	-1 	0.95149  
90 	55    	0.281309   	0.67318 	-1 	0.954912 
91 	55    	0.226319   	0.693793	-1 	0.954912 
92 	54    	0.184035   	0.73837 	-1 	0.954912 
93 	55    	0.245356   	0.655586	-1 	0.954912 
94 	53    	0.195783   	0.73685 	-1 	0.968785 
95 	53    	0.191446   	0.69419 	-1 	0.956016 
96 	53    	0.127078   	0.73813 	-1 	0.956016 
97 	52    	0.363891   	0.614691	-1 	0.964197 
98 	54    	0.0683583  	0.770381	-1 	0.956016 
99 	55    	0.211758   	0.747418	-1 	0.968283 
100	52    	0.120216   	0.75808 	-1 	0.968283 
101	53    	0.222161   	0.653172	-1 	0.968283 
102	57    	0.0900288  	0.726373	-1 	0.91346  
103	55    	0.0917754  	0.708411	-1 	0.93811  
104	54    	0.214567   	0.635643	-1 	0.93811  
105	58    	0.0916406  	0.637858	-1 	0.925373 
106	57    	0.0321625  	0.677405	-1 	0.889117 
107	54    	0.09384    	0.725312	-1 	0.889117 
108	53    	0.0948431  	0.681893	-1 	0.889117 
109	57    	0.0678856  	0.717669	-1 	0.920335 
110	58    	0.0492642  	0.665878	-1 	0.931321 
111	56    	0.155949   	0.640845	-1 	0.931321 
112	56    	0.0749118  	0.667232	-1 	0.957839 
113	52    	0.0969824  	0.695167	-1 	0.958208 
114	53    	0.246777   	0.627861	-1 	0.917656 
115	53    	0.0570663  	0.757847	-1 	0.918623 
116	56    	0.362391   	0.54042 	-1 	0.917656 
117	53    	0.139133   	0.770256	-1 	0.904359 
118	51    	0.25688    	0.660941	-1 	0.923093 
119	59    	0.083749   	0.716311	-1 	0.924531 
120	53    	0.236736   	0.630061	-1 	0.923758 
121	56    	0.151634   	0.674018	-1 	0.907594 
122	55    	0.243741   	0.653039	-1 	0.907594 
123	57    	0.276819   	0.607293	-1 	0.937419 
124	54    	0.113992   	0.741329	-1 	0.937419 
125	57    	0.188362   	0.727883	-1 	0.920901 
126	56    	0.0947944  	0.681456	-1 	0.909267 
127	56    	0.0849979  	0.627399	-1 	0.847602 
128	55    	0.05022    	0.726268	-1 	0.875879 
129	54    	0.193636   	0.706298	-1 	0.912486 
130	54    	0.180117   	0.677967	-1 	0.912486 
