gen	nevals	avg        	stddev  	min	max       
109	58    	0.224199   	0.607903	-1 	0.88947   
110	53    	0.087539   	0.685877	-1 	0.88947   
111	55    	0.246461   	0.606834	-1 	0.893972  
112	51    	0.173556   	0.708269	-1 	0.89958   
113	51    	0.153693   	0.684486	-1 	0.894433  
114	52    	0.199366   	0.665404	-1 	0.894433  
115	56    	0.175427   	0.73637 	-1 	0.919277  
116	56    	0.188852   	0.735777	-1 	0.912092  
117	55    	0.12617    	0.716227	-1 	0.912096  
118	58    	0.159339   	0.706437	-1 	0.916607  
119	55    	0.177032   	0.676526	-1 	0.916607  
120	56    	0.229631   	0.661516	-1 	0.913953  
121	54    	0.178231   	0.698488	-1 	0.928001  
122	56    	0.137303   	0.680715	-1 	0.931257  
123	55    	0.162161   	0.719219	-1 	0.928001  
124	54    	0.193755   	0.695833	-1 	0.928001  
125	54    	0.182162   	0.709975	-1 	0.933802  
126	57    	0.344673   	0.602623	-1 	0.933802  
127	57    	0.256248   	0.660938	-1 	0.933778  
128	58    	-0.0181136 	0.740476	-1 	0.933778  
129	55    	0.14201    	0.658786	-1 	0.937962  
130	57    	0.0787876  	0.697531	-1 	0.940798  
