gen	nevals	avg        	stddev  	min	max      
67 	57    	-0.0460706 	0.779593	-1 	0.866864 
68 	55    	0.288064   	0.67412 	-1 	0.866864 
69 	55    	0.0891652  	0.747877	-1 	0.857929 
70 	57    	-0.114691  	0.788018	-1 	0.849869 
71 	56    	0.156681   	0.717383	-1 	0.852134 
72 	53    	0.135162   	0.723516	-1 	0.850922 
73 	55    	0.177505   	0.725084	-1 	0.879672 
74 	57    	0.151294   	0.759649	-1 	0.885626 
75 	56    	0.219974   	0.658575	-1 	0.883723 
76 	57    	-0.0344885 	0.800774	-1 	0.883312 
77 	57    	-0.022888  	0.783923	-1 	0.878028 
78 	53    	0.296001   	0.663649	-1 	0.878028 
79 	55    	0.184443   	0.755744	-1 	0.911414 
80 	53    	0.0690813  	0.793825	-1 	0.876745 
81 	58    	-0.0599643 	0.784609	-1 	0.871698 
82 	54    	0.036805   	0.756968	-1 	0.875011 
83 	56    	0.206776   	0.661875	-1 	0.899135 
84 	52    	0.241384   	0.725839	-1 	0.93377  
85 	57    	0.0308324  	0.745188	-1 	0.918138 
86 	55    	-0.0670771 	0.771113	-1 	0.877062 
87 	52    	0.102225   	0.706675	-1 	0.88086  
88 	56    	0.0628423  	0.752675	-1 	0.882309 
89 	57    	-0.0883172 	0.750051	-1 	0.836086 
90 	53    	0.145081   	0.658011	-1 	0.862028 
91 	54    	0.103426   	0.757293	-1 	0.862028 
92 	53    	0.0162183  	0.820701	-1 	0.862028 
93 	54    	0.22239    	0.719846	-1 	0.909666 
94 	52    	0.181872   	0.733657	-1 	0.883137 
95 	58    	0.257839   	0.710217	-1 	1.0429   
96 	56    	0.391066   	0.689611	-1 	1.0429   
97 	56    	0.305393   	0.682153	-1 	1.0343   
98 	57    	0.0347426  	0.814993	-1 	0.995295 
99 	55    	0.0830664  	0.80318 	-1 	0.991575 
100	60    	0.288688   	0.726615	-1 	0.991575 
101	54    	0.281747   	0.729287	-1 	0.999008 
102	54    	0.208361   	0.749354	-1 	0.999008 
103	52    	0.135965   	0.786169	-1 	0.999008 
104	56    	0.445401   	0.593231	-1 	1.00996  
105	54    	0.115586   	0.788374	-1 	1.00996  
106	55    	0.253019   	0.739328	-1 	1.00996  
107	53    	0.26017    	0.752708	-1 	1.00996  
108	56    	0.0784357  	0.790154	-1 	1.14413  
109	58    	0.375305   	0.622313	-1 	1.01916  
110	56    	0.318776   	0.740253	-1 	1.01916  
111	50    	0.3659     	0.763973	-1 	1.14516  
112	52    	0.327051   	0.726103	-1 	1.08183  
113	57    	0.169376   	0.743211	-1 	0.991609 
114	56    	0.4751     	0.554157	-1 	1.00376  
115	52    	0.245963   	0.758462	-1 	1.03824  
116	58    	0.33402    	0.680255	-1 	1.03824  
117	58    	0.401667   	0.634019	-1 	1.03824  
118	55    	0.155177   	0.765343	-1 	1.03749  
119	55    	0.12913    	0.771017	-1 	0.974145 
120	55    	0.269605   	0.655723	-1 	1.00229  
121	56    	0.289495   	0.720129	-1 	1.02704  
122	50    	0.381737   	0.667492	-1 	1.02704  
123	58    	0.13416    	0.785571	-1 	1.00308  
124	57    	0.215847   	0.727803	-1 	1.05799  
125	51    	0.238982   	0.715776	-1 	1.02262  
126	54    	0.240264   	0.769394	-1 	1.02262  
127	57    	0.113734   	0.786622	-1 	1.02704  
128	53    	0.295133   	0.668157	-1 	1.02325  
129	54    	0.191442   	0.787415	-1 	1.02325  
130	55    	0.296722   	0.698824	-1 	1.02325  
