gen	nevals	avg        	stddev  	min	max      
51 	57    	0.100902   	0.736451	-1 	0.862514 
52 	53    	0.0991315  	0.740366	-1 	0.972665 
53 	52    	0.210959   	0.745888	-1 	0.967427 
54 	56    	0.299508   	0.617274	-1 	0.945023 
55 	50    	0.323391   	0.6343  	-1 	0.945023 
56 	53    	0.419635   	0.581295	-1 	0.945023 
57 	57    	0.289577   	0.629518	-1 	0.945023 
58 	55    	0.24966    	0.590703	-1 	0.905838 
59 	51    	0.0407757  	0.731409	-1 	0.905838 
60 	55    	0.132351   	0.741916	-1 	0.938814 
61 	55    	0.223621   	0.638127	-1 	0.900493 
62 	55    	0.322712   	0.623004	-1 	0.908404 
63 	55    	0.182271   	0.678954	-1 	0.908404 
64 	52    	0.335884   	0.571267	-1 	0.937124 
65 	52    	0.457622   	0.549119	-1 	0.948496 
66 	56    	0.225343   	0.638372	-1 	0.937124 
67 	57    	0.253797   	0.664241	-1 	1.02008  
68 	56    	0.177618   	0.738882	-1 	1.02008  
69 	57    	0.260472   	0.653115	-1 	0.953917 
70 	59    	0.390176   	0.568307	-1 	0.964987 
71 	54    	0.365042   	0.627688	-1 	0.966575 
72 	55    	0.434031   	0.611012	-1 	0.958436 
73 	52    	0.341782   	0.683565	-1 	0.966306 
74 	57    	0.218643   	0.609069	-1 	0.958436 
75 	52    	0.288934   	0.711848	-1 	0.966051 
76 	54    	0.31745    	0.644579	-1 	1.00247  
77 	55    	0.225418   	0.700939	-1 	1.03276  
78 	55    	0.229468   	0.772284	-1 	1.00837  
79 	55    	0.503754   	0.55543 	-1 	1.00837  
80 	58    	0.442303   	0.528559	-1 	1.06784  
81 	53    	0.365436   	0.665962	-1 	1.04055  
82 	56    	0.42844    	0.586143	-1 	1.01888  
83 	51    	0.42013    	0.668692	-1 	1.01354  
84 	53    	0.412029   	0.623843	-1 	1.01354  
85 	55    	0.395861   	0.727604	-1 	1.01755  
86 	52    	0.40564    	0.660701	-1 	1.06171  
87 	57    	0.372382   	0.665705	-1 	1.06171  
88 	55    	0.375364   	0.653431	-1 	1.05157  
89 	58    	0.444626   	0.567615	-1 	1.05819  
90 	53    	0.336324   	0.626405	-1 	1.03703  
91 	56    	0.423526   	0.60512 	-1 	1.05429  
92 	55    	0.325295   	0.670475	-1 	1.0616   
93 	54    	0.291733   	0.70147 	-1 	1.07042  
94 	57    	0.434721   	0.56954 	-1 	1.05171  
95 	56    	0.364674   	0.673085	-1 	1.05587  
96 	56    	0.528017   	0.593176	-1 	1.05587  
97 	53    	0.287626   	0.755302	-1 	1.06357  
98 	57    	0.473268   	0.543542	-1 	1.06897  
99 	57    	0.24958    	0.728112	-1 	1.07968  
100	57    	0.397786   	0.562982	-1 	1.07968  
101	56    	0.246511   	0.698148	-1 	1.07808  
102	53    	0.355359   	0.669923	-1 	1.07808  
103	55    	0.223735   	0.686793	-1 	1.06897  
104	55    	0.379375   	0.617365	-1 	1.07954  
105	52    	0.321892   	0.716725	-1 	1.07954  
106	53    	0.312452   	0.686181	-1 	1.07954  
107	55    	0.252394   	0.726096	-1 	1.07644  
108	57    	0.527199   	0.602229	-1 	1.07954  
109	53    	0.358261   	0.67392 	-1 	1.07954  
110	56    	0.255156   	0.675667	-1 	1.07644  
111	56    	0.256532   	0.746434	-1 	1.07644  
112	52    	0.449867   	0.583316	-1 	1.07954  
113	53    	0.480481   	0.639346	-1 	1.07954  
114	58    	0.566923   	0.571408	-1 	1.07391  
115	51    	0.480687   	0.682202	-1 	1.13471  
116	53    	0.482144   	0.702566	-1 	1.13471  
117	51    	0.445086   	0.736867	-1 	1.1489   
118	55    	0.374571   	0.701056	-1 	1.13471  
119	56    	0.31978    	0.706284	-1 	1.11552  
120	53    	0.298144   	0.768361	-1 	1.12744  
121	56    	0.419072   	0.59728 	-1 	1.13563  
122	56    	0.158519   	0.772575	-1 	1.13563  
123	56    	-0.0137116 	0.68728 	-1 	1.02014  
124	53    	0.255973   	0.727133	-1 	1.02752  
125	57    	0.160624   	0.710257	-1 	1.02752  
126	54    	0.291374   	0.684414	-1 	0.988776 
127	55    	0.28632    	0.66093 	-1 	0.988776 
128	56    	0.420422   	0.567317	-1 	0.981052 
129	57    	0.470231   	0.604308	-1 	0.989793 
130	56    	0.318746   	0.691075	-1 	0.989793 
